id,source,lang-source,author,license,sme-reviewed,premium,lang-source-dict
22cab855-b58d-4043-a0de-ea4ec5b156c6,Immateriële schade,nl-nl,Rechtspraak,CC0,True,False,"Schade die veroorzaakt is door verdriet, smart of geestelijk gemis. Deze schade is (in tegenstelling tot materiële schade) niet direct in geld uit te drukken. De vergoeding die wordt uitgekeerd om immateriële schade te vergoeden heet smartengeld."
3b12fbb3-9b6b-442f-8516-932fc253cc57,Inbewaringstelling,nl-nl,Rechtspraak,CC0,True,False,1. In het strafrecht: voorlopige hechtenis in opdracht van de rechter commissaris; 2. In het vreemdelingenrecht: opsluiting van iemand die niet over geldige verblijfspapieren beschikt; 3. In het kader van de Wet Bijzondere Opneming Psychiatrische Ziekenhuizen: gedwongen opname in een psychiatrische inrichting van iemand die psychisch gestoord is en een gevaar vormt voor zichzelf of zijn omgeving.
f73f387e-304b-4a26-8e58-0da4b30b807d,Incidenteel tussengeschil,nl-nl,Rechtspraak,CC0,True,False,Voorval in een procedure dat de gewone voortgang van het proces ophoudt.
6cad9d8e-9374-4d60-aa8d-39595c066243,Incidenteel appel,nl-nl,Rechtspraak,CC0,True,False,"Hoger beroep, ingesteld nadat de wederpartij ook al in hoger beroep is gegaan tegen dezelfde beslissing. Ook wel genoemd: Incident."
90420ce1-bc61-46b2-bbc1-40d7320091c4,Inlichtingencomparitie,nl-nl,Rechtspraak,CC0,True,False,Het op bevel van de rechter verschijnen van partijen om inlichtingen te geven.
b5a1b575-58ba-4be3-85b9-2fbcee1bd73f,Insolventie,nl-nl,Rechtspraak,CC0,True,False,Staat waarin een persoon of onderneming niet aan zijn financiële verplichtingen kan voldoen. Gaat soms vooraf aan faillissement.
696d6495-e987-4e25-90f9-22033e86cbee,Inverzekeringstelling,nl-nl,Rechtspraak,CC0,True,False,"Het vasthouden van de verdachte als dat nodig is voor het onderzoek. De (hulp)officier van justitie beslist hierover. De inverzekeringstelling, die drie dagen duurt, kan worden bevolen bij middelzware en zware misdrijven en kan eenmaal met drie dagen worden verlengd. Daarna kan voorlopige hechtenis volgen. Zie ook: Voorlopige hechtenis"
25845935-ce3b-44d2-8880-e623db4edf96,Jeugdstrafrecht (of kinderstrafrecht),nl-nl,Rechtspraak,CC0,True,False,"Strafrecht voor jongeren tussen de 12 en 18 jaar. Kinderen jonger dan 12 jaar kunnen niet strafrechtelijk worden vervolgd. Bij het jeugdstrafrecht vinden zittingen achter gesloten deuren plaats. De leeftijdsgrenzen kunnen variëren. 16 en 17 jarigen kunnen volgens de regels van het volwassenenstrafrecht worden berecht als de ernst van het delict, hun persoonlijkheid of de omstandigheden waaronder het feit is begaan daar aanleiding voor geeft. Jongeren van 18 tot 23 jaar kunnen op grond van hun persoonlijkheid volgens de regels van het jeugdstrafrecht berecht worden. De rechter bepaalt welk recht van toepassing is."
6b22dd57-3b7c-4cb4-b7ab-dc48690754e9,Juridisch Loket,nl-nl,Rechtspraak,CC0,True,False,"Het Juridisch Loket is een door de overheid ingestelde, onafhankelijke organisatie waar iedere burger terecht kan voor gratis juridisch advies."
fd64f311-159f-45c0-a066-dd12e4cff7cb,Jurisprudentie,nl-nl,Rechtspraak,CC0,True,False,"Geheel van uitspraken van rechters. De jurisprudentie vormt een richtlijn voor de rechtspraak in latere, soortgelijke gevallen."
a166afba-39ff-4741-9126-0709ca84f27f,Jurist,nl-nl,Rechtspraak,CC0,True,False,"Een rechtsgeleerd persoon, of iemand die juridisch werk doet. ‘Jurist’ is geen wettelijk beschermde titel."
5c9014f6-6416-4041-bb19-e76ae37db2a8,"Justitia, Vrouwe Justitia",nl-nl,Rechtspraak,CC0,True,False,"Godin der gerechtigheid in het oude Rome. Vaak afgebeeld op gerechtsgebouwen met blinddoek, weegschaal en zwaard."
ff976b74-edca-4df9-a3fc-4a157f8e915d,Justitiabele rechtzoekende,nl-nl,Rechtspraak,CC0,True,False,"Verzamelnaam voor eiser, gedaagde, verdachte, verzoeker etc. Justitie Verzamelnaam voor functies die zich binnen de overheid bezighouden met de handhaving van het recht."
93c5cb1b-ff56-4c79-ac0c-e46bb04dbc62,Justitiële Informatiedienst,nl-nl,Rechtspraak,CC0,True,False,Dienst die na veroordeling misdrijven op naam registreert en deze strafrechtelijke gegevens onder bepaalde voorwaarden verstrekt (bijvoorbeeld ten behoeve van een Verklaring omtrent het gedrag).
8d38d889-ce6a-4297-bb8d-80da1afe8e16,Kamer,nl-nl,Rechtspraak,CC0,True,False,"Onderdeel van een rechterlijk college, zoals een strafkamer, belastingkamer, vreemdelingenkamer of militaire kamer. Zie ook: Enkelvoudige kamer en Meervoudige kamer."
3de912b2-6af6-48f5-8431-ad5d17bf189b,Kantonrechter,nl-nl,Rechtspraak,CC0,True,False,"De kantonrechter behandelt zowel civiele zaken als strafzaken. Het is een alleensprekende rechter die zaken als overtredingen uit het strafrecht, arbeidszaken, huurzaken en zaken onder de € 25.000,- behandelt. Vroeger was het kantongerecht een apart gerecht naast de rechtbanken, gerechtshoven en de Hoge Raad. De kantongerechten zijn opgegaan in de rechtbanken. De term ‘kantonrechter’ is blijven bestaan."
f339d07c-1e60-4117-a45f-5aaf2ec72714,Kantonrechtersformule,nl-nl,Rechtspraak,CC0,True,False,Afspraken tussen de kantonrechters over de wijze waarop de hoogte van een vergoeding bij een ontbinding van een arbeidsovereenkomst wordt berekend.
5e05d5ea-a6c3-4be3-b1dc-101f07a5d929,Kinderrechter,nl-nl,Rechtspraak,CC0,True,False,Rechter die jeugdstrafzaken en de civiele jeugdbeschermingszaken behandelt.
18ef7795-3608-4aaf-b238-c76684a987e8,Kinderstrafrecht,nl-nl,Rechtspraak,CC0,True,False,Zie: Jeugdstrafrecht.
419fee33-fc91-4269-ba90-4ebe07b3eb2a,Klachtdelict,nl-nl,Rechtspraak,CC0,True,False,"Delict dat alleen vervolgd kan worden als er een klacht is ingediend, bijvoorbeeld in geval van belediging."
3c130dd6-cd15-4962-95e9-31ef67312608,Kort geding,nl-nl,Rechtspraak,CC0,True,False,Procedure om in een spoedeisende civiele zaak snel een beslissing van de rechtbank te krijgen. Dit is een voorlopige uitspraak. Hierna kunnen de partijen alsnog naar de rechtbank gaan om de zaak voor te leggen (de ‘bodemprocedure’).
4e6f8538-081b-4d0d-9424-038e9870f740,Kracht van gewijsde,nl-nl,Rechtspraak,CC0,True,False,Een uitspraak heeft ‘kracht van gewijsde’ als daartegen geen beroep meer mogelijk is.
91052e22-42a3-4699-8ac5-2a0f472e613c,Kwalificatie in het strafrecht,nl-nl,Rechtspraak,CC0,True,False,De vaststelling van de aard van een strafbare handeling door de wettelijke benaming te geven en het artikel te noemen waarin die handeling strafbaar is gesteld
fdbac100-8c24-40c4-be48-aaf8ace9282b,Landsadvocaat,nl-nl,Rechtspraak,CC0,True,False,Zelfstandig advocaat die het rijk adviseert of namens het rijk optreedt als raadsman.
dbedd194-4721-4207-92ef-5c16dad9d759,Leerstraf,nl-nl,Rechtspraak,CC0,True,False,"Het verplicht volgen van een cursus of training als straf voor jeugdigen, met de bedoeling er iets van op te steken."
d27c49e6-ae99-4108-b54b-2b6458a58166,Legalisatie,nl-nl,Rechtspraak,CC0,True,False,Wettiging; verklaring van echtheid.
da5d7c26-df6e-45bb-a557-c2e7eeac0bca,Lik-op-stuk,nl-nl,Rechtspraak,CC0,True,False,Snel afhandelen van zaken door politie en justitie. De wetsovertreder krijgt meteen een acceptgiro voor de boete of een dagvaarding om op de zitting te komen.
87f8fe83-e9c2-43c0-b0a6-0b8aa7027985,Litispendentie,nl-nl,Rechtspraak,CC0,True,False,De situatie dat een geschil al bij een andere rechter in behandeling is.
31d17c60-fde0-4c1c-b213-b837f396359d,Lijdelijk,nl-nl,Rechtspraak,CC0,True,False,In het civiele recht is ‘de rechter lijdelijk’. Dat betekent dat hij alleen beslist op de geschilpunten die de partijen zelf naar voren brengen en een afwachtende houding aanneemt. In het strafproces en het bestuursproces is de rechter daarentegen leidend; hij onderzoekt de zaak die aan hem wordt voorgelegd.
02764df3-e608-4296-aa49-bf4ae1519a87,Maatregel,nl-nl,Rechtspraak,CC0,True,False,"Een maatregel kan worden opgelegd na het begaan van een strafbaar feit. Er kunnen maatregelen worden opgelegd in plaats van een straf of naast een straf. Voorbeelden zijn: terbeschikkingstelling (tbs), plaatsing in een psychiatrisch ziekenhuis, ontneming van wederrechtelijk verkregen voordeel, onttrekking van voorwerpen aan het verkeer."
5a074817-5d49-454f-9bc3-e771f04d6eb8,Magistratuur,nl-nl,Rechtspraak,CC0,True,False,"Alle leden van de rechterlijke macht, dus rechters (zittende magistratuur) en de leden van het Openbaar Ministerie (staande magistratuur)."
51e9c3c7-463f-49a2-99ee-578383756401,Materiële schade,nl-nl,Rechtspraak,CC0,True,False,Schade die direct in geld is uit te drukken.
3aebf473-1452-40e4-b90c-0176efcbf529,Mediation,nl-nl,Rechtspraak,CC0,True,False,Alternatieve methode om geschillen buiten de rechter om op te lossen. Wordt ook alternatieve geschilbeslechting genoemd.
aafb35bc-9f7e-4f87-bcb3-5cec920e82e5,Meervoudige kamer,nl-nl,Rechtspraak,CC0,True,False,"Een kamer van een gerecht, bestaande uit ten minste drie rechters. De meervoudige kamer beslist over zware of ingewikkelde zaken. In hoger beroep worden de zaken veelal door een meervoudige kamer behandeld."
dddecae3-0209-4e08-83c1-06c69795bd78,Meineed,nl-nl,Rechtspraak,CC0,True,False,"Valse eed. Getuigen die opzettelijk niet de waarheid spreken bij de rechter, maken zich schuldig aan meineed."
3db04502-c5cc-4596-8c36-d867f9fe2c89,Memorie van Antwoord,nl-nl,Rechtspraak,CC0,True,False,Datgene wat de gedaagde aanvoert tegen het geen de eiser stelt in een appelprocedure in civiele dagvaardingszaken.
5f20b9f4-7250-42ce-b32d-eb9c82744994,Memorie van Grieven,nl-nl,Rechtspraak,CC0,True,False,Datgene wat de eiser vordert in een dagvaardingsprocedure in hogerberoep.
e0ac9696-8fb9-4d9d-824b-5c40e81efe91,Militaire kamer,nl-nl,Rechtspraak,CC0,True,False,"De rechtsprekende instantie die belast is met de behandeling van strafzaken die zijn begaan door militairen. Deze kamer is ondergebracht bij de rechtbank Gelderland. Als het een meervoudige behandeling betreft, bestaat de militaire kamer uit twee rechters en een militair lid. Het militair lid is een officier van één van de krijgsmachtonderdelen."
60456629-b5aa-487a-a83b-90dc1404f07b,Minuut,nl-nl,Rechtspraak,CC0,True,False,"Origineel exemplaar van een gerechtelijk stuk (bijvoorbeeld een vonnis), dat blijft bij degene die het heeft opgesteld (griffier)."
f6c1fd53-18a3-4747-876a-03ff80b8e641,Misdrijf,nl-nl,Rechtspraak,CC0,True,False,"Strafrechtelijk vergrijp. De strafwetgeving onderscheidt overtredingen en misdrijven. Overtredingen worden in de regel in eerste aanleg berecht door de kantonrechter, misdrijven door de afdeling strafrecht van de rechtbank."
c76d9dca-bb9e-44fb-8867-9538cf475297,Mondelinge uitspraak,nl-nl,Rechtspraak,CC0,True,False,Uitspraak die meteen na de behandeling wordt gedaan. Moord Het opzettelijk en volgens plan (met voorbedachten rade) iemand van het leven beroven. Maximale straf: levenslang.
a9c5ba6b-3bf4-4e14-9019-d5b2433f62ec,Mulder-afdoening,nl-nl,Rechtspraak,CC0,True,False,Procedure om buiten het strafrecht om lichte verkeersovertredingen bestuursrechtelijk af te doen.
835db96a-8678-4949-870b-cee75bc84035,Ne bis in idem,nl-nl,Rechtspraak,CC0,True,False,"Latijnse term in het strafrecht voor het beginsel dat iemand niet twee keer voor hetzelfde feit kan terechtstaan en mag worden gestraft. Behandeling in hoger beroep betekent niet dat iemand voor de tweede keer terechtstaat, want die procedure maakt deel uit van dezelfde rechtsgang."
d0910ae5-e424-4de0-82ba-4069333e72d6,Nietigverklaring,nl-nl,Rechtspraak,CC0,True,False,Oordeel van de rechter dat een vorige uitspraak van een lagere rechter niet geldig is. In het strafrecht kan een dagvaarding ook nietig worden verklaard.
19b5caf5-fde2-4275-b654-e61103d17da4,Niet-ontvankelijk,nl-nl,Rechtspraak,CC0,True,False,Niet vatbaar voor berechting. De niet ontvankelijkheid wordt bepaald door de rechter. Een zaak is niet ontvankelijk als het niet tot een inhoudelijke behandeling komt omdat er niet is voldaan aan formele vereisten. In het strafrecht kan ook het Openbaar Ministerie niet ontvankelijk zijn als bijvoorbeeld de opsporing en vervolging niet fatsoenlijk zijn verlopen.
c95787c6-28f9-4d0e-83c0-814804cb0658,Non–refoulement,nl-nl,Rechtspraak,CC0,True,False,Het niet mogen terugsturen van asielzoekers vanwege de gevaren die hen bedreigen in het land van herkomst.
966ce427-b1a8-48fe-bf6c-4a548ffdb59f,Noodweer,nl-nl,Rechtspraak,CC0,True,False,"Het plegen van een strafbaar feit om jezelf of een ander te beschermen tegen een onmiddellijke bedreiging. De verdediging mag niet verder gaan dan noodzakelijk is. Als noodweer is vastgesteld, is er geen sprake van een strafbaar feit."
6483ba97-a9ce-4385-b2dc-42a18df861ec,Noodweer exces,nl-nl,Rechtspraak,CC0,True,False,"Als iemand de grens overschrijdt van de noodzakelijke verdediging (noodweer), bijvoorbeeld omdat hij in paniek raakt, kan sprake zijn van noodweer exces. De dader is dan niet strafbaar."
c9f6ceb8-b044-4e03-a00d-c203f63cb3ac,Novum,nl-nl,Rechtspraak,CC0,True,False,Nieuw feit.
fe325443-5224-42b4-9947-88841c2eb7d6,Officier van justitie,nl-nl,Rechtspraak,CC0,True,False,"Vertegenwoordiger van het Openbaar Ministerie in de rechtszaal. De officier van justitie heeft de leiding van het opsporingsonderzoek in strafzaken. Afhankelijk van de resultaten van dit onderzoek zal hij besluiten de zaak voor de rechter te brengen (te dagvaarden), een schikking aan te bieden of de zaak te seponeren (bijvoorbeeld bij gebrek aan bewijs). Bij een strafzitting krijgt hij het woord voor het zogenaamde requisitoir. De officier van justitie geeft daarin aan welke feiten naar zijn mening bewezen moeten worden verklaard en welke straffen of maatregelen daarvoor moeten worden opgelegd."
4613fbf3-d86e-463f-8a8d-ab73fdb61094,OM,nl-nl,Rechtspraak,CC0,True,False,Gebruikelijke afkorting voor Openbaar Ministerie. Zie: Openbaar Ministerie.
136377cf-a86d-42a6-8781-16dbee62a225,OM-afdoening,nl-nl,Rechtspraak,CC0,True,False,"Sinds begin 2008 kan het Openbaar Ministerie zelf lichte straffen opleggen. Dat kan voor strafbare feiten als rijden onder invloed, rijden met onverzekerde motorrijtuigen en veelvoorkomende eenvoudige zaken. Vrijheidsbenemende straffen kunnen alleen opgelegd worden door een rechter."
ac2af780-74b5-443a-8251-3096afccdc17,Onderbewindstelling,nl-nl,Rechtspraak,CC0,True,False,Maatregel van de kantonrechter om het goederenbeheer van personen die daar zelf niet meer voor kunnen zorgen over te dragen aan een bewindvoerder.
88eb0d09-b3fa-41a6-a293-8eda8857a464,Ondercuratelestelling,nl-nl,Rechtspraak,CC0,True,False,Het benoemen van een curator voor een meerderjarig persoon die zijn financiële zaken door lichamelijke of geestelijke oorzaken niet meer goed zelf kan regelen.
3c461d99-1bcc-43f7-afc3-6443e61f9d0b,Ondertoezichtstelling,nl-nl,Rechtspraak,CC0,True,False,Maatregel opgelegd door de kinderrechter waarbij de ouders/voogd worden beperkt in het ouderlijk gezag/voogdij en waarbij het toezicht op het kind wordt opgedragen aan bijvoorbeeld Bureau Jeugdzorg.
585bef6d-5dd7-4f32-9d32-081c0ed488ea,Onherroepelijk,nl-nl,Rechtspraak,CC0,True,False,"Niet te herroepen, niet te veranderen. Een uitspraak is onherroepelijk als de rechtzoekende geen beroep of cassatie meer kan instellen, bijvoorbeeld omdat de termijn waarbinnen men beroep moet instellen verlopen is. De zaak is dan helemaal afgedaan."
a546fb91-708c-46d2-bdfe-7a536777052f,Onrechtmatig bewijs,nl-nl,Rechtspraak,CC0,True,False,Bewijs dat het Openbaar Ministerie niet volgens de regels van het recht heeft verkregen.
eedced2b-824e-4a03-9fef-272d58acb950,Ontoerekeningsvatbaar,nl-nl,Rechtspraak,CC0,True,False,Het niet toerekenen van een strafbaar feit aan de dader vanwege zijn psychische toestand.
fde2160c-bc52-4c66-aba9-201770b4ea34,Ontslag van rechtsvervolging,nl-nl,Rechtspraak,CC0,True,False,"Beslissing van de rechter als hij vindt dat de verdachte het telastegelegde feit wel heeft gepleegd, maar dit feit (zoals in geval van noodweer) of de verdachte (zoals bij psychische stoornis of noodweerexces) niet strafbaar is."
19b6f609-8e62-455c-a7b3-e3bed5e176cc,Onvoorwaardelijke straf,nl-nl,Rechtspraak,CC0,True,False,Straf die daadwerkelijk uitgevoerd wordt. Zie ook: Voorwaardelijke straf.
8d1f485f-7fc2-453b-af76-8e0ccba02d36,Openbaar Ministerie,nl-nl,Rechtspraak,CC0,True,False,Valt onder het ministerie van Veiligheid en Justitie. Geeft leiding aan het opsporingsonderzoek van de politie en vervolgt de verdachten. Zie ook: Officier van justitie.
d96ad7c1-1de9-4e77-be9c-36e3fbc22bfd,Openbare registers,nl-nl,Rechtspraak,CC0,True,False,Door de overheid bijgehouden registers zoals het faillissementsregister en het huwelijksgoederenregister. Deze zijn door iedereen in te zien.
5844e747-6bfe-466a-91e5-d4964fc99663,Opportuniteitsbeginsel,nl-nl,Rechtspraak,CC0,True,False,Het uitgangspunt dat een officier van justitie zelf beslist of een strafbaar feit wordt vervolgd. Als de officier beslist om niet te vervolgen dan kan een belanghebbende daarover een klacht indienen bij het gerechtshof met het verzoek alsnog opdracht te geven tot vervolging.
ef1d5522-37aa-4557-893a-10026360ce55,Opposant,nl-nl,Rechtspraak,CC0,True,False,Procespartij die verzet aantekent
44cd2f81-3d29-4345-84a0-3845bc88106b,Overtreding,nl-nl,Rechtspraak,CC0,True,False,"Licht strafrechtelijk vergrijp. De strafwetgeving onderscheidt overtredingen en misdrijven. Overtredingen worden in de regel berecht door de kantonrechter van de rechtbank, misdrijven door de afdeling strafrecht van de rechtbank. Zie ook: Misdrijf"
7f62f2a2-ad69-4c8a-ba06-152932173882,Parket,nl-nl,Rechtspraak,CC0,True,False,Het kantoor van het Openbaar Ministerie in de hoofdplaats van een rechtbank (arrondissementsparket) of van een gerechtshof (ressortsparket). Op de arrondissementsparketten werken de officieren van justitie en ondersteunend personeel onder leiding van een hoofdofficier van justitie. Op de ressortsparketten werken de advocatengeneraal en parketmedewerkers onder leiding van een hoofdadvocaat-generaal. Daarnaast is er nog een landelijk parket en een functioneel parket. Het parket bij de Hoge Raad der Nederlanden onder leiding van de Procureur-Generaal bij de Hoge Raad maakt geen deel uit van het Openbaar Ministerie.
c14b64e1-35cb-4720-a3c6-25855014f0cf,Passant,nl-nl,Rechtspraak,CC0,True,False,"Of: TBS-passant, veroordeelde die in afwachting is van een plaats in een TBS-kliniek"
29dfec1f-9299-49ce-b3f6-7fddb1f667d6,Penitentiaire inrichting,nl-nl,Rechtspraak,CC0,True,False,Gevangenis of huis van bewaring.
33994d47-fc7a-4cca-947a-f68915c28afc,Peremptoire termijn,nl-nl,Rechtspraak,CC0,True,False,Laatste termijn in een procedure waarna geen uitstel meer wordt verleend.
b57f8b99-18ec-444f-8b4f-76c7c2c2ffc0,Persisteren,nl-nl,Rechtspraak,CC0,True,False,Volharden bij een eis of stelling; de eis onveranderd handhaven ongeacht hetgeen de tegenpartij aanvoert.
8804cbd3-fc75-4bd3-95ee-1c1470c2e079,Piketdienst,nl-nl,Rechtspraak,CC0,True,False,"Regeling dat elke verdachte, vreemdeling of psychiatrische patiënt die in bewaring wordt gesteld op het politiebureau of in een psychiatrisch ziekenhuis automatisch wordt bezocht door een advocaat om zijn of haar rechten te bespreken."
a7469cd3-6905-41ed-b77e-0782d292770e,Plaatsopneming,nl-nl,Rechtspraak,CC0,True,False,"Een bezichtiging door de rechter op de plaats waar de oorzaak van het geschil zichtbaar is of waar het geschil zich afspeelt. In een civiele procedure wordt dit ‘descente’ genoemd, in het strafproces ‘schouw’."
ada4ee6c-58a1-4dbb-a0f5-3ee2783c5925,Pleidooi,nl-nl,Rechtspraak,CC0,True,False,Mondelinge toelichting op het in het geding ingenomen standpunt.
ba0e3f3f-7016-4444-8acf-4477daafed2b,“Pluk–ze”,nl-nl,Rechtspraak,CC0,True,False,Populaire benaming voor de maatregel die inhoudt dat tijdens of na een strafproces het financiële voordeel wordt afgenomen dat men heeft verkregen door het plegen van een strafbaar feit.
7a32fed5-f417-4352-832d-cc20fe14fbee,Politierechter,nl-nl,Rechtspraak,CC0,True,False,Alleensprekende rechter van de rechtbank in strafzaken die niet zo ingewikkeld zijn en waarin niet meer dan één jaar gevangenisstraf wordt geëist.
c1cf4446-bff8-466a-b1b5-554565055069,Preparatoir vonnis,nl-nl,Rechtspraak,CC0,True,False,Tussenvonnis waarbij de rechter partijen vraagt om stukken over te leggen.
c088b73d-145c-4ccc-a8a1-3019df182af9,President,nl-nl,Rechtspraak,CC0,True,False,"De voorzitter van een rechtbank, een gerechtshof en van de Hoge Raad heet president. Ook de rechter die een zitting van een rechtbank of hof voorzit, wordt president of voorzitter genoemd."
5b3702b7-6283-4dde-a188-b223144c7b9f,Preventieve hechtenis,nl-nl,Rechtspraak,CC0,True,False,"Verzamelnaam voor de begrippen bewaring, gevangenhouding en gevangenneming."
94a4bcfd-c153-41f6-bd6c-674bf14411ea,Primair,nl-nl,Rechtspraak,CC0,True,False,Eerste vordering/tenlastelegging of verzoek. Met een primaire vordering wordt aangegeven welke vordering de belangrijkste is in een reeks. Zie ook: Subsidiair.
c728d62f-4e15-484b-9aa5-99535a066f21,Principaal beroep,nl-nl,Rechtspraak,CC0,True,False,Het eerst ingestelde hoger beroep in tegenstelling tot het incidenteel beroep.
6e5f54a5-ab17-48cd-a668-8a2ea849b612,Proceskostenveroordeling,nl-nl,Rechtspraak,CC0,True,False,Bedrag dat de verliezende partij moet betalen aan de winnende partij als compensatie voor de kosten die gemaakt zijn voor een advocaat en griffierechten. Als er niet echt sprake is van winnen of verliezen (zoals in het personen- en familierecht) worden de kosten meestal gecompenseerd. Dat betekent dat ieder zijn eigen kosten draagt.
d8768c23-5612-437d-ad08-146d8df14c04,Proces-verbaal,nl-nl,Rechtspraak,CC0,True,False,1. Schriftelijk verslag van hetgeen op rechtszittingen aan de orde is gekomen. 2. Officieel schriftelijk verslag van politieambtenaren met feiten die ze hebben waargenomen en met een verklaring die ze hebben opgetekend uit de mond van een verdachte of getuige;
c4fcde86-d96a-42b2-b671-dfe9f8dbc250,Procureur-generaal (PG),nl-nl,Rechtspraak,CC0,True,False,"Lid van het College van procureurs-generaal, de landelijke leiding van het OM."
95b644d9-632b-4890-b582-397a0cd1bc9c,Procureur-generaal (PG) bij de Hoge Raad,nl-nl,Rechtspraak,CC0,True,False,"Hoofd van het parket bij de Hoge Raad. Bij de Hoge Raad vervult het parket een andere rol dan bij de rechtbank en het gerechtshof. Leden van het parket eisen hier geen straf, maar adviseren de Hoge Raad over de uitspraak in civiele zaken, strafzaken en belastingzaken. Ook bij de Afdeling bestuur van de Raad van State is sinds 2013 een Procureur-generaal aangesteld."
7820eaad-1602-4763-a1d5-4fbc4ef90d5f,Pro-Deoadvocaat,nl-nl,Rechtspraak,CC0,True,False,"Vroeger kreeg de minder draagkrachtige burger een gratis (pro Deo) advocaat. Tegenwoordig betaalt een rechtzoekende in civiele en bestuursrechtelijke zaken een van het inkomen afhankelijke eigen bijdrage voor de advocaat. Alleen in strafzaken, als een verdachte in voorarrest zit, krijgt hij nog (automatisch) een pro-Deoadvocaat toegewezen. In de rechtszaal wordt gesproken over een ‘toegevoegd advocaat’."
3315690e-7293-440b-bfa8-02ee3ce5b110,Proeftijd,nl-nl,Rechtspraak,CC0,True,False,"De rechter kan iemand tot een voorwaardelijke straf veroordelen. De straf wordt dan niet uitgevoerd, mits de verdachte zich gedurende een bepaalde periode, de proeftijd, aan een aantal afspraken houdt en niet opnieuw in de fout gaat. Deze voorwaarden zijn door de rechter in zijn vonnis opgelegd."
d5108b1c-4074-4187-9a2f-60561be11b37,Pro-formazitting,nl-nl,Rechtspraak,CC0,True,False,"Zitting waarop een zaak niet inhoudelijk wordt behandeld. Een pro-formazitting is nodig als een zaak binnen een bepaalde termijn op een zitting moet zijn geweest, maar het nog te vroeg is om deze inhoudelijk te behandelen."
6f7af6f8-3df8-4523-bb10-511b1d8121c8,Prorogatie,nl-nl,Rechtspraak,CC0,True,False,De mogelijkheid om in het civiel procesrecht met de tegenpartij overeen te komen dat een geschil direct zal worden voorgelegd aan een hogere rechter
599088ec-a747-4580-9e1b-d86bf3d81186,Raadkamer,nl-nl,Rechtspraak,CC0,True,False,1. Rechterlijk college dat strafzaken behandelt waarvoor in de regel geen openbare zitting is voorgeschreven. Denk bijvoorbeeld aan klachten niet-vervolging (het hof oordeelt dan over de vraag of een verdachte moet worden vervolgd als het OM daartoe niet besluit). 2. Onderling beraad tussen de rechters die een zaak behandelen na de zitting om de uitspraak vast te stellen.
c2ae1941-eaaf-463e-8fd8-3fc526f58922,Raadsheer,nl-nl,Rechtspraak,CC0,True,False,"Rechter bij het gerechtshof of de Hoge Raad. Ook een vrouwelijke raadsheer wordt raadsheer genoemd, want met een raadsvrouw/raadsman wordt een advocaat bedoeld."
66132a92-7f7e-4eeb-a716-fac714edc85d,Raadsman,nl-nl,Rechtspraak,CC0,True,False,Advocaat.
c9fa091a-2257-482d-97b3-7d621531a16d,Raadsvrouw,nl-nl,Rechtspraak,CC0,True,False,Vrouwelijke advocaat.
a4ca71df-7763-42ed-a26a-e8df285a50e7,Raad van State,nl-nl,Rechtspraak,CC0,True,False,Hoogste adviescollege van de staat dat adviseert over alle wetsontwerpen en algemene maatregelen van bestuur; de Afdeling bestuursrechtspraak van de Raad van State beslist in hoogste instantie in geschillen over besluiten van overheidsorganen.
626db657-82bb-4453-b213-2081e125c1a3,Raad voor de Kinderbescherming,nl-nl,Rechtspraak,CC0,True,False,"Orgaan van het ministerie van Veiligheid en Justitie, gevestigd in elke arrondissementshoofdplaats. De raad behartigt de belangen van minderjarigen die dat nodig hebben en adviseert de kinderrechter bijvoorbeeld bij verzoeken om ondertoezichtstelling en uithuisplaatsing. De raad heeft een adviserende rol of treedt op als procespartij in zaken over gezag, omgang, ondertoezichtstelling en uithuisplaatsing."
f3dd7b1f-1354-4fba-bc03-65a7c30045a9,Raad voor Rechtsbijstand,nl-nl,Rechtspraak,CC0,True,False,Instantie die beslist of een rechtzoekende in aanmerking komt voor gesubsidieerde rechtsbijstand. Zie ook: Pro-Deoadvocaat.
e1144313-e8d4-4a19-bc2a-d38489bb4e9c,Raad voor de rechtspraak,nl-nl,Rechtspraak,CC0,True,False,De Raad voor de rechtspraak bestaat sinds 1 januari 2002 en vormt de schakel tussen de minister van Veiligheid en Justitie en de gerechten. De Raad heeft als opdracht te bevorderen dat de gerechten hun rechtsprekende taak goed kunnen vervullen.
facbddd0-1949-4410-882f-6d659a1f2f37,RAIO,nl-nl,Rechtspraak,CC0,True,False,Rechterlijk ambtenaar in opleiding.
681f2659-4b9c-4774-9e23-f0a6ef9ce758,Rechtbank,nl-nl,Rechtspraak,CC0,True,False,"Rechtsprekend orgaan dat in eerste aanleg oordeelt over zaken zoals echtscheidingen, misdrijven, geldvorderingen, en de meeste bestuursrechtelijke geschillen. Ook wordt met het begrip rechtbank het gebouw aangeduid waarin de rechtbank zetelt."
9c8202b9-a178-4f21-96a8-9bd45483a32d,Rechter-commissaris (RC),nl-nl,Rechtspraak,CC0,True,False,Rechter die het onderzoek naar één of meer strafbare feiten leidt.
da5803b0-55ee-4aa5-9434-918d7c746a58,Rechterlijke macht,nl-nl,Rechtspraak,CC0,True,False,"Rechters en officieren van justitie. De rechters worden tot de zittende magistratuur gerekend en de officieren van justitie tot de staande magistratuur. De rechter blijft zitten tijdens de zitting, de officier van justitie voert staande het woord."
